"timestamp","month","date","hour","minute","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
201804172130,4,17,21,30,277.76,1006,60,5.1,280,90,80
201804172131,4,17,21,31,277.76,1006,60,5.1,280,90,80
201804172132,4,17,21,32,277.76,1006,60,5.1,280,90,80
201804172133,4,17,21,33,277.76,1006,60,5.1,280,90,80
201804172134,4,17,21,34,277.76,1006,60,5.1,280,90,80
201804172135,4,17,21,35,277.76,1006,60,5.1,280,90,80
201804172136,4,17,21,36,277.76,1006,60,5.1,280,90,80
201804172137,4,17,21,37,277.76,1006,60,5.1,280,90,80
201804172138,4,17,21,38,277.76,1006,60,5.1,280,90,80
201804172139,4,17,21,39,277.76,1006,60,5.1,280,90,80
201804172140,4,17,21,40,277.76,1006,60,5.1,280,90,80
201804172141,4,17,21,41,277.76,1006,60,5.1,280,90,80
201804172142,4,17,21,42,277.76,1006,60,5.1,280,90,80
201804172143,4,17,21,43,277.76,1006,60,5.1,280,90,80
201804172144,4,17,21,44,277.76,1006,60,5.1,280,90,80
201804172145,4,17,21,45,277.76,1006,60,5.1,280,90,80
201804172146,4,17,21,46,277.76,1006,60,5.1,280,90,80
201804172147,4,17,21,47,277.76,1006,60,5.1,280,90,80
201804172148,4,17,21,48,277.68,1007,56,6.2,290,75,30
201804172149,4,17,21,49,277.68,1007,56,6.2,290,75,30
201804172150,4,17,21,50,277.68,1007,56,6.2,290,75,30
201804172151,4,17,21,51,277.68,1007,56,6.2,290,75,30
201804172152,4,17,21,52,277.68,1007,56,6.2,290,75,30
201804172153,4,17,21,53,277.68,1007,56,6.2,290,75,30
201804172154,4,17,21,54,277.68,1007,56,6.2,290,75,30
201804172155,4,17,21,55,277.68,1007,56,6.2,290,75,30
201804172156,4,17,21,56,277.68,1007,56,6.2,290,75,30
201804172157,4,17,21,57,277.68,1007,56,6.2,290,75,30
201804172158,4,17,21,58,277.68,1007,56,6.2,290,75,30
201804172159,4,17,21,59,277.68,1007,56,6.2,290,75,30
201804172200,4,17,22,0,277.68,1007,56,6.2,290,75,30
201804172201,4,17,22,1,277.68,1007,56,6.2,290,75,30
201804172202,4,17,22,2,277.68,1007,56,6.2,290,75,30
201804172203,4,17,22,3,277.68,1007,56,6.2,290,75,30
201804172204,4,17,22,4,277.68,1007,56,6.2,290,75,30
201804172205,4,17,22,5,277.68,1007,56,6.2,290,75,30
201804172206,4,17,22,6,277.68,1007,56,6.2,290,75,30
201804172207,4,17,22,7,277.68,1007,56,6.2,290,75,30
201804172208,4,17,22,8,277.68,1007,56,6.2,290,75,30
201804172209,4,17,22,9,277.68,1007,56,6.2,290,75,30
201804172210,4,17,22,10,277.68,1007,56,6.2,290,75,30
201804172211,4,17,22,11,277.68,1007,56,6.2,290,75,30
201804172212,4,17,22,12,277.68,1007,56,6.2,290,75,30
201804172213,4,17,22,13,277.68,1007,56,6.2,290,75,30
201804172214,4,17,22,14,277.68,1007,56,6.2,290,75,30
201804172215,4,17,22,15,277.68,1007,56,6.2,290,75,30
201804172216,4,17,22,16,277.68,1007,56,6.2,290,75,30
201804172217,4,17,22,17,277.68,1007,56,6.2,290,75,30
201804172218,4,17,22,18,277.68,1007,56,6.2,290,75,30
201804172219,4,17,22,19,277.68,1007,56,6.2,290,75,30
201804172220,4,17,22,20,277.68,1007,56,6.2,290,75,30
201804172221,4,17,22,21,277.68,1007,56,6.2,290,75,30
201804172222,4,17,22,22,277.68,1007,56,6.2,290,75,30
201804172223,4,17,22,23,277.68,1007,56,6.2,290,75,30
201804172224,4,17,22,24,277.68,1007,56,6.2,290,75,30
201804172225,4,17,22,25,277.68,1007,56,6.2,290,75,30
201804172226,4,17,22,26,277.68,1007,56,6.2,290,75,30
201804172227,4,17,22,27,277.68,1007,56,6.2,290,75,30
201804172228,4,17,22,28,277.68,1007,56,6.2,290,75,30
201804172229,4,17,22,29,277.68,1007,56,6.2,290,75,30
201804172230,4,17,22,30,277.68,1007,56,6.2,290,75,30
201804172231,4,17,22,31,277.68,1007,56,6.2,290,75,30
201804172232,4,17,22,32,277.68,1007,56,6.2,290,75,30
201804172233,4,17,22,33,277.68,1007,56,6.2,290,75,30
201804172234,4,17,22,34,277.68,1007,56,6.2,290,75,30
201804172235,4,17,22,35,277.68,1007,56,6.2,290,75,30
201804172236,4,17,22,36,277.68,1007,56,6.2,290,75,30
201804172237,4,17,22,37,277.68,1007,56,6.2,290,75,30
201804172238,4,17,22,38,277.68,1007,56,6.2,290,75,30
201804172239,4,17,22,39,277.68,1007,56,6.2,290,75,30
201804172240,4,17,22,40,277.68,1007,56,6.2,290,75,30
201804172241,4,17,22,41,277.68,1007,56,6.2,290,75,30
201804172242,4,17,22,42,277.68,1007,56,6.2,290,75,30
201804172243,4,17,22,43,277.68,1007,56,6.2,290,75,30
201804172244,4,17,22,44,277.68,1007,56,6.2,290,75,30
201804172245,4,17,22,45,277.68,1007,56,6.2,290,75,30
201804172246,4,17,22,46,277.3,1007,56,4.1,280,75,50
201804172247,4,17,22,47,277.3,1007,56,4.1,280,75,50
201804172248,4,17,22,48,277.3,1007,56,4.1,280,75,50
201804172249,4,17,22,49,277.3,1007,56,4.1,280,75,50
201804172250,4,17,22,50,277.3,1007,56,4.1,280,75,50
201804172251,4,17,22,51,277.3,1007,56,4.1,280,75,50
201804172252,4,17,22,52,277.3,1007,56,4.1,280,75,50
201804172253,4,17,22,53,277.3,1007,56,4.1,280,75,50
201804172254,4,17,22,54,277.3,1007,56,4.1,280,75,50
201804172255,4,17,22,55,277.3,1007,56,4.1,280,75,50
201804172256,4,17,22,56,277.3,1007,56,4.1,280,75,50
201804172257,4,17,22,57,277.29,1007,56,4.1,280,75,50
201804172258,4,17,22,58,277.29,1007,56,4.1,280,75,50
201804172259,4,17,22,59,277.29,1007,56,4.1,280,75,50
201804172300,4,17,23,0,277.29,1007,56,4.1,280,75,50
201804172301,4,17,23,1,277.29,1007,56,4.1,280,75,50
201804172302,4,17,23,2,277.29,1007,56,4.1,280,75,50
201804172303,4,17,23,3,277.29,1007,56,4.1,280,75,50
201804172304,4,17,23,4,277.29,1007,56,4.1,280,75,50
201804172305,4,17,23,5,277.29,1007,56,4.1,280,75,50
201804172306,4,17,23,6,277.29,1007,56,4.1,280,75,50
201804172307,4,17,23,7,277.29,1007,56,4.1,280,75,50
201804172338,4,17,23,38,277.4,1007,60,5.7,300,1,80
201804172339,4,17,23,39,277.4,1007,60,5.7,300,1,80
201804172340,4,17,23,40,277.4,1007,60,5.7,300,1,80
201804172341,4,17,23,41,277.4,1007,60,5.7,300,1,80
201804172342,4,17,23,42,277.4,1007,60,5.7,300,1,80
201804172343,4,17,23,43,277.4,1007,60,5.7,300,1,80
201804172344,4,17,23,44,277.4,1007,60,5.7,300,1,80
201804172345,4,17,23,45,277.4,1007,60,5.7,300,1,80
201804172346,4,17,23,46,277.4,1007,60,5.7,300,1,80
201804172347,4,17,23,47,277.4,1007,60,5.7,300,1,80
201804172348,4,17,23,48,277.4,1007,60,5.7,300,1,80
201804172349,4,17,23,49,277.4,1007,60,5.7,300,1,80
201804172350,4,17,23,50,277.4,1007,60,5.7,300,1,80
201804172351,4,17,23,51,277.4,1007,60,5.7,300,1,80
201804172352,4,17,23,52,277.4,1007,60,5.7,300,1,80
201804172353,4,17,23,53,277.4,1007,60,5.7,300,1,80
201804172354,4,17,23,54,277.4,1007,60,5.7,300,1,80
201804172355,4,17,23,55,277.4,1007,60,5.7,300,1,80
201804172356,4,17,23,56,277.4,1007,60,5.7,300,1,80
201804172357,4,17,23,57,277.4,1007,60,5.7,300,1,80
201804172358,4,17,23,58,277.4,1007,60,5.7,300,1,80
201804172359,4,17,23,59,277.4,1007,60,5.7,300,1,80
201804180000,4,18,0,0,277.4,1007,60,5.7,300,1,80
201804180001,4,18,0,1,277.4,1007,60,5.7,300,1,80
201804180002,4,18,0,2,277.4,1007,60,5.7,300,1,80
201804180003,4,18,0,3,277.4,1007,60,5.7,300,1,80
201804180004,4,18,0,4,277.4,1007,60,5.7,300,1,80
201804180005,4,18,0,5,277.4,1007,60,5.7,300,1,80
201804180006,4,18,0,6,277.4,1007,60,5.7,300,1,80
201804180007,4,18,0,7,277.4,1007,60,5.7,300,1,80
201804180008,4,18,0,8,277.4,1007,60,5.7,300,1,80
201804180009,4,18,0,9,276.69,1008,60,7.2,280,90,80
201804180010,4,18,0,10,276.69,1008,60,7.2,280,90,80
201804180011,4,18,0,11,276.69,1008,60,7.2,280,90,80
201804180012,4,18,0,12,276.69,1008,60,7.2,280,90,80
201804180013,4,18,0,13,276.69,1008,60,7.2,280,90,80
201804180014,4,18,0,14,276.69,1008,60,7.2,280,90,80
201804180015,4,18,0,15,276.69,1008,60,7.2,280,90,80
201804180016,4,18,0,16,276.69,1008,60,7.2,280,90,80
201804180017,4,18,0,17,276.69,1008,60,7.2,280,90,80
201804180018,4,18,0,18,276.69,1008,60,7.2,280,90,80
201804180019,4,18,0,19,276.69,1008,60,7.2,280,90,80
201804180020,4,18,0,20,276.69,1008,60,7.2,280,90,80
201804180021,4,18,0,21,276.69,1008,60,7.2,280,90,80
201804180022,4,18,0,22,276.69,1008,60,7.2,280,90,80
201804180023,4,18,0,23,276.69,1008,60,7.2,280,90,80
201804180024,4,18,0,24,276.69,1008,60,7.2,280,90,80
201804180025,4,18,0,25,276.69,1008,60,7.2,280,90,80
201804180026,4,18,0,26,276.69,1008,60,7.2,280,90,80
201804180027,4,18,0,27,276.69,1008,60,7.2,280,90,80
201804180028,4,18,0,28,276.69,1008,60,7.2,280,90,80
201804180029,4,18,0,29,276.69,1008,60,7.2,280,90,80
201804180030,4,18,0,30,276.69,1008,60,7.2,280,90,80
201804180031,4,18,0,31,276.6,1008,60,5.12,274.505,1,80
201804180032,4,18,0,32,276.6,1008,60,5.12,274.505,1,80
201804180033,4,18,0,33,276.6,1008,60,5.12,274.505,1,80
201804180034,4,18,0,34,276.6,1008,60,5.12,274.505,1,80
201804180035,4,18,0,35,276.6,1008,60,5.12,274.505,1,80
201804180036,4,18,0,36,276.6,1008,60,4.82,280.502,1,80
201804180037,4,18,0,37,276.6,1008,60,5.12,274.505,1,80
201804180038,4,18,0,38,276.6,1008,60,4.82,280.502,1,80
201804180039,4,18,0,39,276.6,1008,60,5.12,274.505,1,80
201804180040,4,18,0,40,276.6,1008,60,5.12,274.505,1,80
201804180041,4,18,0,41,276.6,1008,60,5.12,274.505,1,80
201804180042,4,18,0,42,276.6,1008,60,4.82,280.502,1,80
201804180043,4,18,0,43,276.6,1008,60,4.82,280.502,1,80
201804180044,4,18,0,44,276.6,1008,60,4.82,280.502,1,80
201804180045,4,18,0,45,276.6,1008,60,4.82,280.502,1,80
201804180046,4,18,0,46,276.6,1008,60,4.82,280.502,1,80
201804180047,4,18,0,47,276.6,1008,60,4.82,280.502,1,80
201804180048,4,18,0,48,276.6,1008,60,4.82,280.502,1,80
201804180049,4,18,0,49,276.6,1008,60,4.82,280.502,1,80
201804180050,4,18,0,50,276.6,1008,60,4.82,280.502,1,80
201804180051,4,18,0,51,276.6,1008,60,4.82,280.502,1,80
201804180052,4,18,0,52,276.6,1008,60,4.82,280.502,1,80
201804180053,4,18,0,53,276.6,1008,60,4.82,280.502,1,80
201804180054,4,18,0,54,276.6,1008,60,4.82,280.502,1,80
201804180055,4,18,0,55,276.6,1008,60,4.82,280.502,1,80
201804180056,4,18,0,56,276.6,1008,60,4.82,280.502,1,80
201804180057,4,18,0,57,276.6,1008,60,4.82,280.502,1,80
201804180058,4,18,0,58,276.6,1008,60,4.82,280.502,1,80
201804180059,4,18,0,59,276.6,1008,60,4.82,280.502,1,80
201804180100,4,18,1,0,276.6,1008,60,4.82,280.502,1,80
201804180101,4,18,1,1,276.6,1008,60,4.82,280.502,1,80
201804180102,4,18,1,2,276.6,1008,60,4.82,280.502,1,80
201804180103,4,18,1,3,276.6,1008,60,4.82,280.502,1,80
201804180104,4,18,1,4,276.6,1008,60,4.82,280.502,1,80
201804180105,4,18,1,5,276.6,1008,60,4.82,280.502,1,80
201804180106,4,18,1,6,276.6,1008,60,4.82,280.502,1,80
201804180107,4,18,1,7,276.6,1008,60,4.82,280.502,1,80
201804180108,4,18,1,8,276.6,1008,60,4.82,280.502,1,80
201804180109,4,18,1,9,276.6,1008,60,4.82,280.502,1,80
201804180110,4,18,1,10,276.6,1008,60,4.82,280.502,1,80
201804180111,4,18,1,11,276.6,1008,60,4.82,280.502,1,80
201804180112,4,18,1,12,276.6,1008,60,4.82,280.502,1,80
201804180113,4,18,1,13,276.6,1008,60,4.82,280.502,1,80
201804180114,4,18,1,14,276.6,1008,60,4.82,280.502,1,80
201804180115,4,18,1,15,276.6,1008,60,4.82,280.502,1,80
201804181307,4,18,13,7,282.15,1010,42,3.6,270,90,80
201804181308,4,18,13,8,282.15,1010,42,3.6,270,90,80
201804181309,4,18,13,9,282.15,1010,42,3.6,270,90,80
201804181310,4,18,13,10,282.15,1010,42,3.6,270,90,80
201804181311,4,18,13,11,282.15,1010,42,3.6,270,90,80
201804181312,4,18,13,12,282.15,1010,42,3.6,270,90,80
201804181313,4,18,13,13,282.15,1010,42,3.6,270,90,80
201804181314,4,18,13,14,282.15,1010,42,3.6,270,90,80
201804181315,4,18,13,15,282.15,1010,42,3.6,270,90,80
201804181316,4,18,13,16,282.15,1010,42,3.6,270,90,80
201804181317,4,18,13,17,282.15,1010,42,3.6,270,90,80
201804181318,4,18,13,18,282.15,1010,42,3.6,270,90,80
201804181319,4,18,13,19,282.15,1010,42,3.6,270,90,80
201804181320,4,18,13,20,282.15,1010,42,3.6,270,90,80
201804181321,4,18,13,21,282.15,1010,42,3.6,270,90,80
201804181322,4,18,13,22,282.15,1010,42,3.6,270,90,80
201804181323,4,18,13,23,282.15,1010,42,3.6,270,90,80
201804181324,4,18,13,24,282.15,1010,42,3.6,270,90,80
201804181325,4,18,13,25,282.15,1010,42,3.6,270,90,80
201804181326,4,18,13,26,282.15,1010,42,3.6,270,90,80
201804181327,4,18,13,27,282.15,1010,42,3.6,270,90,80
201804181328,4,18,13,28,282.15,1010,42,3.6,270,90,80
201804181329,4,18,13,29,282.15,1010,42,3.6,270,90,80
201804181330,4,18,13,30,282.15,1010,42,3.6,270,90,80
201804181331,4,18,13,31,282.15,1010,42,3.6,270,90,80
201804181332,4,18,13,32,282.15,1010,42,3.6,270,90,80
201804181333,4,18,13,33,282.15,1010,42,3.6,270,90,80
201804181334,4,18,13,34,282.15,1010,42,3.6,270,90,80
201804181335,4,18,13,35,282.15,1010,42,3.6,270,90,80
201804181336,4,18,13,36,282.15,1010,42,3.6,270,90,80
201804181337,4,18,13,37,282.15,1010,42,3.6,270,90,80
201804181338,4,18,13,38,282.15,1010,42,3.6,270,90,80
201804181339,4,18,13,39,282.23,1010,43,6.2,300,1,80
201804181340,4,18,13,40,282.23,1010,43,6.2,300,1,80
201804181341,4,18,13,41,282.23,1010,43,6.2,300,1,80
201804181342,4,18,13,42,282.23,1010,43,6.2,300,1,80
201804181343,4,18,13,43,282.23,1010,43,6.2,300,1,80
201804181344,4,18,13,44,282.23,1010,43,6.2,300,1,80
201804181345,4,18,13,45,282.23,1010,43,6.2,300,1,80
201804181346,4,18,13,46,282.23,1010,43,6.2,300,1,80
201804181347,4,18,13,47,282.23,1010,43,6.2,300,1,80
201804181348,4,18,13,48,282.23,1010,43,6.2,300,1,80
201804181349,4,18,13,49,282.23,1010,43,6.2,300,1,80
201804181350,4,18,13,50,282.23,1010,43,6.2,300,1,80
201804181351,4,18,13,51,282.23,1010,43,6.2,300,1,80
201804181352,4,18,13,52,282.23,1010,43,6.2,300,1,80
201804181353,4,18,13,53,282.23,1010,43,6.2,300,1,80
201804181354,4,18,13,54,282.23,1010,43,6.2,300,1,80
201804181355,4,18,13,55,282.23,1010,43,6.2,300,1,80
201804181356,4,18,13,56,282.23,1010,43,6.2,300,1,80
201804181357,4,18,13,57,282.23,1010,43,6.2,300,1,80
201804181358,4,18,13,58,282.23,1010,43,6.2,300,1,80
201804181359,4,18,13,59,282.23,1010,43,6.2,300,1,80
201804181400,4,18,14,0,282.23,1010,43,6.2,300,1,80
201804181401,4,18,14,1,282.65,1010,43,4.1,270,20,80
201804181402,4,18,14,2,282.65,1010,43,4.1,270,20,80
201804181403,4,18,14,3,282.65,1010,43,4.1,270,20,80
201804181404,4,18,14,4,282.65,1010,43,4.1,270,20,80
201804181405,4,18,14,5,282.65,1010,43,4.1,270,20,80
201804181406,4,18,14,6,282.65,1010,43,4.1,270,20,80
201804181407,4,18,14,7,282.65,1010,43,4.1,270,20,80
201804181408,4,18,14,8,282.65,1010,43,4.1,270,20,80
201804181409,4,18,14,9,282.65,1010,43,4.1,270,20,80
201804181410,4,18,14,10,282.65,1010,43,4.1,270,20,80
201804181411,4,18,14,11,282.65,1010,43,4.1,270,20,80
201804181412,4,18,14,12,282.65,1010,43,4.1,270,20,80
201804181413,4,18,14,13,282.65,1010,43,4.1,270,20,80
201804181414,4,18,14,14,282.65,1010,43,4.1,270,20,80
201804181415,4,18,14,15,282.65,1010,43,4.1,270,20,80
201804181416,4,18,14,16,282.65,1010,43,4.1,270,20,80
201804181417,4,18,14,17,282.65,1010,43,4.1,270,20,80
201804181418,4,18,14,18,282.65,1010,43,4.1,270,20,80
201804181419,4,18,14,19,282.65,1010,43,4.1,270,20,80
201804181420,4,18,14,20,282.65,1010,43,4.1,270,20,80
201804181421,4,18,14,21,282.65,1010,43,4.1,270,20,80
201804181422,4,18,14,22,282.65,1010,43,4.1,270,20,80
201804181423,4,18,14,23,282.65,1010,43,4.1,270,20,80
201804181424,4,18,14,24,282.65,1010,43,4.1,270,20,80
201804181425,4,18,14,25,282.65,1010,43,4.1,270,20,80
201804181426,4,18,14,26,282.65,1010,43,4.1,270,20,80
201804181427,4,18,14,27,282.65,1010,43,4.1,270,20,80
201804181428,4,18,14,28,282.65,1010,43,4.1,270,20,80
201804181429,4,18,14,29,282.65,1010,43,4.1,270,20,80
201804181430,4,18,14,30,282.65,1010,43,4.1,270,20,80
201804181431,4,18,14,31,282.65,1010,43,4.1,270,20,80
201804181432,4,18,14,32,282.74,1009,40,5.7,300,1,80
201804181433,4,18,14,33,282.74,1009,40,5.7,300,1,80
201804181434,4,18,14,34,282.74,1009,40,5.7,300,1,80
201804181435,4,18,14,35,282.74,1009,40,5.7,300,1,80
201804181436,4,18,14,36,282.74,1009,40,5.7,300,1,80
201804181437,4,18,14,37,282.74,1009,40,5.7,300,1,80
201804181438,4,18,14,38,282.74,1009,40,5.7,300,1,80
201804181439,4,18,14,39,282.74,1009,40,5.7,300,1,80
201804181440,4,18,14,40,282.74,1009,40,5.7,300,1,80
201804181441,4,18,14,41,282.74,1009,40,5.7,300,1,80
201804181442,4,18,14,42,282.74,1009,40,5.7,300,1,80
201804181443,4,18,14,43,282.74,1009,40,5.7,300,1,80
201804181444,4,18,14,44,282.74,1009,40,5.7,300,1,80
201804181445,4,18,14,45,282.74,1009,40,5.7,300,1,80
201804181446,4,18,14,46,282.74,1009,40,5.7,300,1,80
201804181447,4,18,14,47,282.74,1009,40,5.7,300,1,80
201804181448,4,18,14,48,282.74,1009,40,5.7,300,1,80
201804181449,4,18,14,49,282.74,1009,40,5.7,300,1,80
201804181450,4,18,14,50,282.74,1009,40,5.7,300,1,80
201804181451,4,18,14,51,282.74,1009,40,5.7,300,1,80
201804181452,4,18,14,52,282.74,1009,40,5.7,300,1,80
201804181453,4,18,14,53,282.74,1009,40,5.7,300,1,80
201804181454,4,18,14,54,282.74,1009,40,5.7,300,1,80
201804181455,4,18,14,55,282.74,1009,40,5.7,300,1,80
201804181456,4,18,14,56,282.74,1009,40,5.7,300,1,80
201804181457,4,18,14,57,282.74,1009,40,5.7,300,1,80
201804181458,4,18,14,58,282.74,1009,40,5.7,300,1,80
201804181459,4,18,14,59,282.74,1009,40,5.7,300,1,80
201804181500,4,18,15,0,282.74,1009,40,5.7,300,1,80
201804181501,4,18,15,1,282.74,1009,40,5.7,300,1,80
201804181502,4,18,15,2,282.74,1009,40,5.7,300,1,80
201804181503,4,18,15,3,282.74,1009,40,5.7,300,1,80
201804181504,4,18,15,4,282.74,1009,40,5.7,300,1,80
201804181505,4,18,15,5,282.74,1009,40,5.7,300,1,80
201804181506,4,18,15,6,282.74,1009,40,5.7,300,1,80
201804181507,4,18,15,7,282.74,1009,40,5.7,300,1,80
201804181508,4,18,15,8,282.74,1009,40,5.7,300,1,80
201804181509,4,18,15,9,282.74,1009,40,5.7,300,1,80
201804181510,4,18,15,10,282.74,1009,40,5.7,300,1,80
201804181511,4,18,15,11,282.74,1009,40,5.7,300,1,80
201804181512,4,18,15,12,282.74,1009,40,5.7,300,1,80
201804181513,4,18,15,13,282.74,1009,40,5.7,300,1,80
201804181514,4,18,15,14,282.74,1009,40,5.7,300,1,80
201804181515,4,18,15,15,282.74,1009,40,5.7,300,1,80
201804181516,4,18,15,16,282.74,1009,40,5.7,300,1,80
201804181517,4,18,15,17,282.74,1009,40,5.7,300,1,80
201804181518,4,18,15,18,282.74,1009,40,5.7,300,1,80
201804181519,4,18,15,19,282.74,1009,40,5.7,300,1,80
201804181520,4,18,15,20,282.74,1009,40,5.7,300,1,80
201804181521,4,18,15,21,282.74,1009,40,5.7,300,1,80
201804181522,4,18,15,22,282.74,1009,40,5.7,300,1,80
201804181523,4,18,15,23,282.74,1009,40,5.7,300,1,80
201804181524,4,18,15,24,282.74,1009,40,5.7,300,1,80
201804181525,4,18,15,25,282.74,1009,40,5.7,300,1,80
201804181526,4,18,15,26,282.74,1009,40,5.7,300,1,80
201804181527,4,18,15,27,282.74,1009,40,5.7,300,1,80
201804181528,4,18,15,28,282.74,1009,40,5.7,300,1,80
201804181529,4,18,15,29,282.74,1009,40,5.7,300,1,80
201804181530,4,18,15,30,282.74,1009,40,5.7,300,1,80
201804181531,4,18,15,31,282.74,1009,40,5.7,300,1,80
201804181532,4,18,15,32,282.74,1009,40,5.7,300,1,80
201804181533,4,18,15,33,282.74,1009,40,5.7,300,1,80
201804181534,4,18,15,34,282.74,1009,40,5.7,300,1,80
201804181535,4,18,15,35,282.74,1009,40,5.7,300,1,80
201804181536,4,18,15,36,282.74,1009,40,5.7,300,1,80
201804181537,4,18,15,37,282.74,1009,40,5.7,300,1,80
201804181538,4,18,15,38,282.74,1009,40,5.7,300,1,80
201804181539,4,18,15,39,282.74,1009,40,5.7,300,1,80
201804181540,4,18,15,40,282.74,1009,40,5.7,300,1,80
201804181541,4,18,15,41,282.74,1009,40,5.7,300,1,80
201804181542,4,18,15,42,282.74,1009,40,5.7,300,1,80
201804181543,4,18,15,43,282.74,1009,40,5.7,300,1,80
201804181544,4,18,15,44,282.74,1009,40,5.7,300,1,80
201804181545,4,18,15,45,282.74,1009,40,5.7,300,1,80
201804181546,4,18,15,46,282.74,1009,40,5.7,300,1,80
201804181547,4,18,15,47,282.74,1009,40,5.7,300,1,80
201804181548,4,18,15,48,282.74,1009,40,5.7,300,1,80
201804181549,4,18,15,49,282.74,1009,40,5.7,300,1,80
201804181550,4,18,15,50,282.74,1009,40,5.7,300,1,80
201804181551,4,18,15,51,282.74,1009,40,5.7,300,1,80
201804181552,4,18,15,52,283.73,1009,40,5.1,280,1,80
201804181553,4,18,15,53,283.73,1009,40,5.1,280,1,80
201804181554,4,18,15,54,283.73,1009,40,5.1,280,1,80
201804181555,4,18,15,55,283.73,1009,40,5.1,280,1,80
201804181556,4,18,15,56,283.73,1009,40,5.1,280,1,80
201804181557,4,18,15,57,283.73,1009,40,5.1,280,1,80
201804181558,4,18,15,58,283.73,1009,40,5.1,280,1,80
201804181559,4,18,15,59,283.73,1009,40,5.1,280,1,80
201804181600,4,18,16,0,283.73,1009,40,5.1,280,1,80
201804181601,4,18,16,1,283.73,1009,40,5.1,280,1,80
201804181602,4,18,16,2,284.15,1009,37,2.6,270,1,80
201804181603,4,18,16,3,284.15,1009,37,2.6,270,1,80
201804181604,4,18,16,4,284.15,1009,37,2.6,270,1,80
201804181627,4,18,16,27,284.15,1009,37,2.6,270,1,80
201804181654,4,18,16,54,284.15,1009,37,2.6,270,1,80
201804181721,4,18,17,21,284.61,1009,34,3.6,280,1,80
201804181736,4,18,17,36,284.61,1009,37,4.6,280,1,80
201804181737,4,18,17,37,284.61,1009,37,4.6,280,1,80
201804181738,4,18,17,38,284.61,1009,37,4.6,280,1,80
201804181739,4,18,17,39,284.61,1009,37,4.6,280,1,80
201804181740,4,18,17,40,284.61,1009,37,4.6,280,1,80
201804181741,4,18,17,41,284.61,1009,37,4.6,280,1,80
201804181804,4,18,18,4,284.73,1009,34,3.72,245.501,20,80
201804181831,4,18,18,31,284.73,1009,37,4.1,280,1,80
201804181855,4,18,18,55,284.73,1009,37,4.1,280,1,80
201804181856,4,18,18,56,284.73,1009,37,4.1,280,1,80
201804181857,4,18,18,57,284.73,1009,37,4.1,280,1,80
201804181858,4,18,18,58,284.73,1009,37,4.1,280,1,80
201804181859,4,18,18,59,284.73,1009,37,4.1,280,1,80
201804181900,4,18,19,0,284.73,1009,37,4.1,280,1,80
201804181901,4,18,19,1,284.73,1009,37,4.1,280,1,80
201804181902,4,18,19,2,284.73,1009,37,4.1,280,1,80
201804181903,4,18,19,3,284.73,1009,37,4.1,280,1,80
201804181904,4,18,19,4,284.73,1009,37,4.1,280,1,80
201804181905,4,18,19,5,284.73,1009,37,4.1,280,1,80
201804181906,4,18,19,6,284.73,1009,37,4.1,280,1,80
201804181907,4,18,19,7,284.73,1009,37,4.1,280,1,80
201804181908,4,18,19,8,284.73,1009,37,4.1,280,1,80
201804181909,4,18,19,9,284.73,1009,37,4.1,280,1,80
201804181910,4,18,19,10,284.73,1009,37,4.1,280,1,80
201804181911,4,18,19,11,284.73,1009,37,4.1,280,1,80
201804181912,4,18,19,12,284.73,1009,37,4.1,280,1,80
201804181913,4,18,19,13,284.73,1009,37,4.1,280,1,80
201804181914,4,18,19,14,284.73,1009,37,4.1,280,1,80
201804181915,4,18,19,15,284.73,1009,37,4.1,280,1,80
201804181916,4,18,19,16,284.73,1009,37,4.1,280,1,80
201804181917,4,18,19,17,284.73,1009,37,4.1,280,1,80
201804181918,4,18,19,18,284.73,1009,37,4.1,280,1,80
201804181919,4,18,19,19,284.73,1009,37,4.1,280,1,80
201804181920,4,18,19,20,284.73,1009,37,4.1,280,1,80
201804181921,4,18,19,21,284.73,1009,37,4.1,280,1,80
201804181922,4,18,19,22,284.73,1009,37,4.1,280,1,80
201804181923,4,18,19,23,284.73,1009,37,4.1,280,1,80
201804181924,4,18,19,24,284.73,1009,37,4.1,280,1,80
201804181925,4,18,19,25,284.73,1009,37,4.1,280,1,80
201804181926,4,18,19,26,284.73,1009,37,4.1,280,1,80
201804181927,4,18,19,27,284.73,1009,37,4.1,280,1,80
201804181928,4,18,19,28,284.73,1009,37,4.1,280,1,80
201804181929,4,18,19,29,284.73,1009,37,4.1,280,1,80
201804181930,4,18,19,30,284.73,1009,37,4.1,280,1,80
201804181931,4,18,19,31,284.73,1009,37,4.1,280,1,80
201804181932,4,18,19,32,284.73,1009,37,4.1,280,1,80
201804181933,4,18,19,33,284.73,1009,37,4.1,280,1,80
201804181934,4,18,19,34,284.73,1009,37,4.1,280,1,80
201804181935,4,18,19,35,284.73,1009,37,4.1,280,1,80
201804181936,4,18,19,36,284.73,1009,37,4.1,280,1,80
201804181937,4,18,19,37,284.73,1009,37,4.1,280,1,80
201804181938,4,18,19,38,284.73,1009,37,4.1,280,1,80
201804181939,4,18,19,39,284.73,1009,37,4.1,280,1,80
201804181940,4,18,19,40,284.73,1009,37,4.1,280,1,80
201804181941,4,18,19,41,284.73,1009,37,4.1,280,1,80
201804181942,4,18,19,42,284.73,1009,37,4.1,280,1,80
